artwork.id,artwork.title,year,artwork.medium,movement.era.id,movement.era.name,movement.id,movement.name
6046,"Maquette, Three Forms in Echelon",1961,Bronze,415,20th century post-1945,441,St Ives School
6044,Sea Form (Porthmeor),1958,Bronze on wooden base,415,20th century post-1945,441,St Ives School
14574,Mobile Stabile,1949,Bronze,415,20th century post-1945,424,Geometry of Fear
14574,Mobile Stabile,1949,Bronze,415,20th century post-1945,425,Independent Group
1314,The Bowl of Milk,1919,Oil paint on canvas,8,20th century 1900-1945,12691,Intimism
1241,Study for 'In the Hold',1914,Charcoal on paper,8,20th century 1900-1945,322,Vorticism
3713,"Windows Open Simultaneously (First Part, Third Motif)",1912,Oil paint on canvas,8,20th century 1900-1945,299,Cubism
8375,Porthleven Boats,1950,Steel on wooden base,415,20th century post-1945,441,St Ives School
6039,Figure of a Woman,1929,Corsehill stone,8,20th century 1900-1945,303,Direct Carving
6040,Oval Sculpture (No. 2),1943,Plaster on wooden base,8,20th century 1900-1945,298,Constructivism
6040,Oval Sculpture (No. 2),1943,Plaster on wooden base,415,20th century post-1945,441,St Ives School
15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,1680,Oil paint on canvas,289,16th and 17th century,398,Baroque
15729,Sketch for a Ceiling Decoration: An Assembly of the Gods,1680,Oil paint on canvas,289,16th and 17th century,403,"Italian-trained, working in Britain"
6042,Orpheus (Maquette 2) (Version II),1956,Copper and cotton string on wooden base,415,20th century post-1945,441,St Ives School
884,Dover Front,1938,Oil paint on canvas,8,20th century 1900-1945,304,Euston Road School
1852,3069 White Dots on an Oval Background,1966,"Wood, nylon and motor",415,20th century post-1945,12072,Kinetic Art
2826,"Ruins and Houses, North Wales",1800,Watercolour on paper,350,19th century,362,Norwich School
1853,"16 Balls, 16 Cubes in 8 Rows",1966,"Wood, nylon and motor",415,20th century post-1945,12072,Kinetic Art
8144,Meryon,1960,Oil paint on canvas,415,20th century post-1945,416,Abstract Expressionism
5369,"Guisborough Priory, Yorkshire",1801,Watercolour on paper,290,18th century,349,Sublime
6180,"Scarlet, Lemon and Ultramarine : March 1957",1957,Oil paint on canvas,415,20th century post-1945,441,St Ives School
5756,Surgical Ward,1939,Oil paint on canvas,8,20th century 1900-1945,1688,British Surrealism
6045,Image II,1960,Marble on wooden base,415,20th century post-1945,441,St Ives School
6043,Cantate Domino,1958,Bronze,415,20th century post-1945,441,St Ives School
8870,Study of Buildings ('Study from Nature'),1806,Oil paint on board,290,18th century,345,Picturesque
6995,The Haunted Manor,1849,Oil paint on board,350,19th century,363,Pre-Raphaelite
2082,Battlements,1967,Oil paint on canvas,415,20th century post-1945,1683,British Pop
6041,Landscape Sculpture,1944,Bronze,8,20th century 1900-1945,298,Constructivism
6041,Landscape Sculpture,1944,Bronze,415,20th century post-1945,441,St Ives School
7013,"Portrait of a Lady, as Diana",1674,Oil paint on canvas,289,16th and 17th century,398,Baroque
7013,"Portrait of a Lady, as Diana",1674,Oil paint on canvas,289,16th and 17th century,406,"Netherlands-trained, working in Britain"
9448,A Music Party,1737,Oil paint on canvas,290,18th century,341,Fancy Picture
9448,A Music Party,1737,Oil paint on canvas,290,18th century,346,Rococo
14125,Grey Ochre,1958,"Oil paint, epoxy resin and marble dust on canvas",415,20th century post-1945,8454,Art Informel
7827,Portrait of a Lady,1775,Oil paint on canvas,290,18th century,344,Neo-Classicism
6047,Hollow Form with White,1965,Elm,415,20th century post-1945,441,St Ives School
9604,No. VI / Composition No.II,1920,Oil paint on canvas,8,20th century 1900-1945,6277,Neo-Plasticism
5770,An Elegant Company Playing Cards,1725,Oil paint on canvas,290,18th century,340,Conversation Piece
22329,Landscape with Lake and Mountains,NA,Graphite on paper,350,19th century,362,Norwich School
22882,"Enoch. Verso: Study of a Wrestler, Design for a Madonna; Profile of a Young Man",NA,Graphite and ink on paper. Verso: graphite on paper,290,18th century,344,Neo-Classicism
23246,The Search. Verso: Sketch,NA,"Ink, watercolour, gouache and graphite on paper",350,19th century,363,Pre-Raphaelite
26,Scratching Both Walls at Once,1974,"Fabric, wood and metal",415,20th century post-1945,1680,Body Art
26,Scratching Both Walls at Once,1974,"Fabric, wood and metal",415,20th century post-1945,436,Performance Art
71044,Cadeau,1921,Iron and nails,8,20th century 1900-1945,300,Dada
71044,Cadeau,1921,Iron and nails,8,20th century 1900-1945,320,Surrealism
223,After,1998,"Wood, stainless steel, aluminium and resin",415,20th century post-1945,1682,New British Sculpture
25994,Portrait of Sir William Killigrew,1638,Oil paint on canvas,289,16th and 17th century,400,Court
25994,Portrait of Sir William Killigrew,1638,Oil paint on canvas,289,16th and 17th century,412,Early Stuart
25994,Portrait of Sir William Killigrew,1638,Oil paint on canvas,289,16th and 17th century,406,"Netherlands-trained, working in Britain"
25,Finger Gloves,1972,"Fabric, wood and metal",415,20th century post-1945,1680,Body Art
25,Finger Gloves,1972,"Fabric, wood and metal",415,20th century post-1945,436,Performance Art
23,Overflowing Blood Machine,1970,"Glass, metal, plastic and water pump",415,20th century post-1945,12072,Kinetic Art
23,Overflowing Blood Machine,1970,"Glass, metal, plastic and water pump",415,20th century post-1945,436,Performance Art
29,Cockfeather Mask,1973,"Feathers, metal and fabric",415,20th century post-1945,1680,Body Art
29,Cockfeather Mask,1973,"Feathers, metal and fabric",415,20th century post-1945,436,Performance Art
33,Keeping Those Legs from Touching Each Other,1974,Fabric and magnets,415,20th century post-1945,1680,Body Art
33,Keeping Those Legs from Touching Each Other,1974,Fabric and magnets,415,20th century post-1945,436,Performance Art
66704,Chateau d'Auppegard,1927,Oil paint on board,8,20th century 1900-1945,297,Camden Town Group
20582,Biofragment #2,1990,"Wood, aluminium, wire, glass, canvas and coral",415,20th century post-1945,1678,Neo-Geo
22,Unicorn,1970,"Wood, fabric and metal",415,20th century post-1945,1680,Body Art
22,Unicorn,1970,"Wood, fabric and metal",415,20th century post-1945,436,Performance Art
66703,Flowers in a Jug,1920,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
71043,New York,1920,"Glass, steel, cork and linen tape",8,20th century 1900-1945,300,Dada
71043,New York,1920,"Glass, steel, cork and linen tape",8,20th century 1900-1945,320,Surrealism
70995,"Ithaca Mirror Trail, Ithaca, New York",1969,"Slide, 35 mm, 8 slides, projection, colour, 8 photographs, colour, Cibachrome print, on paper and map",415,20th century post-1945,429,Land Art
69967,Crystallised Landscape,1958,Alkyd paint on canvas,415,20th century post-1945,443,Tachisme
66702,Tea with Sickert,1911,Oil paint on canvas,8,20th century 1900-1945,297,Camden Town Group
21206,"Three Daughters of John, 3rd Earl of Bute",1763,Oil paint on canvas,290,18th century,340,Conversation Piece
37,Arm Extensions,1968,"Fabric, wood and metal",415,20th century post-1945,1680,Body Art
37,Arm Extensions,1968,"Fabric, wood and metal",415,20th century post-1945,436,Performance Art
21205,"Three Sons of John, 3rd Earl of Bute",1763,Oil paint on canvas,290,18th century,340,Conversation Piece
31,Mechanical Body Fan,1973,Fabric and metal,415,20th century post-1945,1680,Body Art
31,Mechanical Body Fan,1973,Fabric and metal,415,20th century post-1945,436,Performance Art
70295,Woman in a Courtyard,1933,"Oil paint, enamel paint and graphite on canvas",8,20th century 1900-1945,1688,British Surrealism
27,Pencil Mask,1972,"Fabric, pencils and metal",415,20th century post-1945,1680,Body Art
27,Pencil Mask,1972,"Fabric, pencils and metal",415,20th century post-1945,436,Performance Art
71346,Movement Collage,1965,Printed papers and ink on paper,415,20th century post-1945,1683,British Pop
30,Cockatoo Mask,1973,"Feathers, metal and fabric",415,20th century post-1945,1680,Body Art
30,Cockatoo Mask,1973,"Feathers, metal and fabric",415,20th century post-1945,436,Performance Art
39,Black Cockfeathers,1971,"Feathers, metal and fabric",415,20th century post-1945,1680,Body Art
39,Black Cockfeathers,1971,"Feathers, metal and fabric",415,20th century post-1945,436,Performance Art
40,Moveable Shoulder Extensions,1971,"Feathers, wood, fabric and metal",415,20th century post-1945,1680,Body Art
40,Moveable Shoulder Extensions,1971,"Feathers, wood, fabric and metal",415,20th century post-1945,436,Performance Art
68735,Beyond the Pleasure Principle,2000,"Futon mattress, cardboard coffin, metal clothes rail, 2 fluorescent tubes, light bulbs, metal bucket, wire coat hanger,",415,20th century post-1945,11857,Young British Artists (YBA)
21480,"Saturday Morning Class, St Martin's",1943,Ink and crayon on paper,415,20th century post-1945,1666,School of London
21555,Portrait of Sidney Wells,1859,Oil paint on canvas,350,19th century,363,Pre-Raphaelite
21420,1934-6 (painting - still life),1934,Oil paint and gesso on canvas,8,20th century 1900-1945,16667,Abstraction-Création
21420,1934-6 (painting - still life),1934,Oil paint and gesso on canvas,8,20th century 1900-1945,321,Unit One
21556,Remarks on Color,1994,"Video, projection, colour and sound",415,20th century post-1945,429,Land Art
21594,Furhead,1956,"Printed papers, oil paint and plastic on plywood",415,20th century post-1945,425,Independent Group
21423,Drawing for 'Sculpture with Colour' (Forms with Colour),1941,"Gouache, oil paint and graphite on paper",8,20th century 1900-1945,298,Constructivism
21423,Drawing for 'Sculpture with Colour' (Forms with Colour),1941,"Gouache, oil paint and graphite on paper",415,20th century post-1945,441,St Ives School
21456,"Three Ways: Mould, Hole and Passage",1981,Lead and plaster,415,20th century post-1945,1682,New British Sculpture
21491,Space Construction with a Spiral,1950,Steel wire and wood,415,20th century post-1945,419,British Constructivism
21491,Space Construction with a Spiral,1950,Steel wire and wood,415,20th century post-1945,424,Geometry of Fear
21551,Untitled,1968,Wood and wool,415,20th century post-1945,418,Arte Povera
21552,Tea Painting in an Illusionistic Style,1961,Oil paint on canvas,415,20th century post-1945,1683,British Pop
21511,Half-Brother (Exit to Nowhere - Machiavellian),1994,Oil paint on canvas,415,20th century post-1945,11857,Young British Artists (YBA)
21478,Festival of Britain Mural,1951,"3 works on hardboard, oil paint",415,20th century post-1945,441,St Ives School
21521,Paris Bird,1948,Bronze,415,20th century post-1945,424,Geometry of Fear
21521,Paris Bird,1948,Bronze,415,20th century post-1945,425,Independent Group
21553,Azure Day,1937,Oil paint on canvas,8,20th century 1900-1945,320,Surrealism
21422,The Scalpel 2,1949,Oil paint and graphite on paper on board,415,20th century post-1945,441,St Ives School
21554,The Lollipop,1855,Oil paint on canvas,350,19th century,8064,Victorian/Genre
21421,1934 project for Massine for Beethoven 7th Symphony Ballet,1934,Oil paint and graphite on board,8,20th century 1900-1945,321,Unit One
21592,Figure (Woman),1956,Oil paint on hardboard,415,20th century post-1945,425,Independent Group
94660,Untitled,1976,Printed papers on paper,415,20th century post-1945,12081,Feminist Art
220,Perspex Group,1963,Perspex,415,20th century post-1945,419,British Constructivism
27357,Parallel Stress,1970,"2 photographs, black and white, on paper and ink on paper mounted onto board",415,20th century post-1945,1680,Body Art
27357,Parallel Stress,1970,"2 photographs, black and white, on paper and ink on paper mounted onto board",415,20th century post-1945,436,Performance Art
27356,Directed Seeding - Cancelled Crop,1969,"4 photographs, colour, on paper on board",415,20th century post-1945,429,Land Art
89517,"Tropicália, Penetrables PN 2 'Purity is a myth' and PN 3 'Imagetical'",1966,"Wooden frames, cotton fabric, plastic sheets, carpet, nylon fabric, patchouli root, cinnamon sticks, sand, plants, metal",415,20th century post-1945,18626,Tropicália
20603,Mother and Child,1934,Cumberland alabaster on marble base,8,20th century 1900-1945,16667,Abstraction-Création
20603,Mother and Child,1934,Cumberland alabaster on marble base,8,20th century 1900-1945,303,Direct Carving
20603,Mother and Child,1934,Cumberland alabaster on marble base,8,20th century 1900-1945,321,Unit One
20602,Mask,1928,Gneiss stone,8,20th century 1900-1945,303,Direct Carving
20596,"Laughter Uluru (Ayers Rock), The Cathedral I",1985,Acrylic paint on canvas,415,20th century post-1945,1666,School of London
20510,Out and up,1951,Watercolour on paper,415,20th century post-1945,425,Independent Group
20457,May 1962 (Stays),1962,Oil paint and canvas on canvas,415,20th century post-1945,441,St Ives School
20501,A Wartime Garden,1989,Limestone and painted fibreboard; with John Andrew,415,20th century post-1945,421,Conceptual Art
20601,Figure on a Bed,1967,Oil paint on board,415,20th century post-1945,1666,School of London
20640,Man Hosing Metal Fish Boxes,1951,Oil paint on canvas,8,20th century 1900-1945,312,Neo-Romanticism
20609,Sketch for 'Rimbaud',1976,Charcoal on paper,415,20th century post-1945,1666,School of London
20597,Bacchus and Ariadne,1971,Oil paint on board,415,20th century post-1945,1666,School of London
20654,Drawing from Veronese's 'The Magdalen Laying Down her Jewels' (National Gallery). Verso: Drawing from Veronese's 'The Magdalen Laying Down her Jewels' (National Gallery),1955,Graphite on paper. Verso: graphite on paper,415,20th century post-1945,1666,School of London
20600,Study after Titian I,1965,Oil paint on board,415,20th century post-1945,1666,School of London
20458,Black and White Movement,1952,Oil paint on board,415,20th century post-1945,419,British Constructivism
20458,Black and White Movement,1952,Oil paint on board,415,20th century post-1945,441,St Ives School
20563,Forms Without Life,1991,"Fibreboard cabinet, melamine, wood, steel, glass and sea shells",415,20th century post-1945,11857,Young British Artists (YBA)
20513,To the Studios,1990,Oil paint on canvas,415,20th century post-1945,1666,School of London
20465,Painting,1935,Oil paint on canvas,8,20th century 1900-1945,313,Objective Abstraction
20462,Portrait of a Young Girl,1681,Oil paint on canvas,289,16th and 17th century,413,Later Stuart
20585,Personnage Jaune,1954,Oil paint on canvas,8,20th century 1900-1945,1688,British Surrealism
20606,Head of E.O.W. I,1960,Oil paint on wood,415,20th century post-1945,1666,School of London
20523,Portrait of the Artist's Wife,1635,Oil paint on canvas,289,16th and 17th century,412,Early Stuart
20514,37,1960,Steel,415,20th century post-1945,433,New Generation Sculpture
20611,Study for a Man in a Landscape (Digswell),1959,Oil paint on canvas,415,20th century post-1945,1666,School of London
20607,Study after Titian II,1965,Oil paint on canvas,415,20th century post-1945,1666,School of London
20500,R. B. and W. Spiral for A.,1991,Oil paint and acrylic paint on canvas,415,20th century post-1945,441,St Ives School
20456,Yellow Triptych,1957,Oil paint on board,415,20th century post-1945,441,St Ives School
20456,Yellow Triptych,1957,Oil paint on board,415,20th century post-1945,443,Tachisme
20608,The Origin of the Great Bear,1967,Oil paint on board,415,20th century post-1945,1666,School of London
